Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1862788,50.3182385
Emergency Stand,Unknown,شارع قلعة البحرين,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,26.2206272,50.5242161
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.2090976,50.5758126
Tulip medical centre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,26.2310093,50.5495542
aster clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,26.1553023,50.5677716
عيادة نبيل تمام البحرين,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,26.2260268,50.5535577
Boots,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.2478566,50.5860558
Middle East Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,26.2163662,50.5770939
Dragon Alternative Medicine SPC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,alternative,Unknown,Unknown,Unknown,26.2172988,50.5870341
American Mission Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,26.2313424,50.5825579
Shifa Al Jazeera Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,26.2338828,50.5830788
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,26.2183121,50.5859059
Covid Test Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,laboratory,Unknown,Unknown,Unknown,26.1826752,50.3293373
AlSalam Specialist Hospital,Unknown,Road 39,Riffa,941,Unknown,Unknown,hospital,hospital,+97313101010,https://www.alsalam.care/,Unknown,26.1543126,50.5686026
Evexia Hospital,Unknown,طريق 5803,Zinj 358,Unknown,Unknown,Unknown,hospital,hospital,13666444,https://www.evexiadaysurgery.com/,Unknown,26.2147643,50.5626468
