Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Dr. Tejendra Chaudhari Neurology Hospital,"Pande Chauk to Sindhi Colony Road, Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.008805,75.569269
Swara Hospital,"Behind Brooke Bond Colony, Near Bahinabai Udyan, Gurudatta Colony, Ganesh Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0026598,75.5572619
Om Hospital,"Datta Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.011273,75.558446
Sujay Hospital and Maternity Home,"Onkar Nagar, Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0067628,75.5679336
Prashant Clinic,"Ring Road, Near Bahinabai Garden, Opp. BrookBond Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0029311,75.5578558
Jeevan Jyoti Cancer Hospital,"Vivekanand Nagar, Jilha Peth, Swatantra Chowk, Behind Hotel Rupali, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.003211,75.565228
Vandana Hospital and Maternity Home,"Opp.Old B J Market, Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0097443,75.5669624
Yamunai Hospital,"Plot no 11B, Near.Bahinabai Garden, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.002846,75.5573588
Avantika Hospital,"Khwajamiya Road, Nandnavan Colony, Ganesh Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.011802,75.552687
K K Hospital,"Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0074105,75.5659632
Prakash Children's Hospital and Neonatology Centre,"Onkar Nagar, M.M. Chember, Infront of BSNL Office",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0063158,75.5670616
Sarla Hospital,"Ganesh Colony, Khwajamiya Road, Nandanvan Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0103866,75.5515034
"Dr. Sujata Mahajan & Dr. Pramod Mahajan, Maternity & Surgical Hospital","Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.008694,75.564094
Mamta Hospital,"S.No. 15/3A, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0002398,75.5762977
Netrayu Eye care center Hospital,"Jilha Peth, Swatantrya Chowk - Pande Chowk Road, Near R.R. Vidyalaya, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.009453,75.565321
Navjeevan Maternity Hospital,"1st floor, Chirmade Complex, Bhaskar Market, MJ College Road, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0016972,75.5602226
Ravikamal Hospital,"Ganesh Colony-Civil Ct Road, Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.011838,75.5590444
Sanghvi Hospital,"Swatantrya Chowk, Jilha Peth, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.003334,75.564428
Agrawal Hospital,"National Highway 6, Near MJ College, Jalgaon",Unknown,Unknown,425002,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0027586,75.5560287
Adit Neuro Surgical and Maternity Hospital,"Onkar Nagar, Near Civil Hospital, Jilha Peth, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0076223,75.5678276
GEM Hospital & Chavan Netralaya,"Swatantrya Chowk - Pande Chowk Road, Jilha Peth, Prabhat Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.004358,75.5646281
Bhakti Manasopchar Hospital,"Tagore Nagar, Beside to Jilha Peth Police Station, Pahilya Majalyawar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0027948,75.559495
Malti Accident Hospital,"M. J. College Road, Near Bhaskar Market, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.001766,75.560364
Astha Plastic and Cosmetic Surgery Centre Hospital,"Ring Road, Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0087978,75.5553526
Ashwini Clinic,"Near R.R. High School, Jilha Peth, Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0096645,75.5649892
Bhirud Hospital,"Jaikisan Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0089662,75.565457
Dr. Dileep Rane Maternity & Nursing Hospital,"Janki Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0070956,75.5721562
Bhakti Clinic,"Jilha Peth, Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.002138,75.559221
Sawita Hospital,"Housing Society, Shahu Nagar, Beside Suyog Critical, Behind Jillah Court, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0129118,75.5593339
Dwaraka Hospital,"Opposite Zilha Peth Police Station, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.002503,75.55966
Shree Saileela Accident Hospital,"Beside Anglo Urdu High School, Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0110274,75.5587929
Dr. Sahastrabudhe Clinic,"Ganesh Colony-Civil Court Road, Datta Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.011524,75.555389
Manas Hospital,"Prabhat Chouk, 5/3, Near Vidhya Nagar, Samarth Colony, Ramdas Colony, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0003815,75.5578294
Minakshi Lahan Mulanche Hospital,"291, Ghandhi Nagar, Behind New Bus Stand, Jilha Peth, Near Padmalaya Bhojnalaya, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0083983,75.5656021
Shriniwas Multispeciality Hospital,"Opp. Anglourdu School and Iqra Hostel, Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0109218,75.5581661
Axon Brain Hospital,"National Highway 6, Infront Of MJ College, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0029388,75.5560361
Payghan Hospital,"Sindhi Colony Road, Near Panchmukhi Hanuman Temple, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0018138,75.5669423
Dr. A. G. Bhangale Hospital,"Omkar Nagar, Jilha Peth, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0076883,75.569746
Dr. Pawar Clinic,"Ganesh Wadi, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0037125,75.5698535
Dabi Hospital,"Pratap Nagar, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0102157,75.556468
