Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Government Ayurved Hospital,"Kaliawadi, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9497484,72.9444436
Cutis Skin & Cosmetic Clinic,"35,36 - 2nd Floor, Veerbhadra Complex, Opposite Yesha Hospital, Near Railway Station, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,20.9497117,72.9151069
Sai Clinic,"Railway Station Road, Karanjvel, Vejalpore, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,20.9481754,72.9125313
Gardee Charitable Hospital,Dabhel,Unknown,Unknown,396415,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.037057,72.942974
Dr. Moghabhai Desai Hospital,"3047/48, Chhapra Road, Tulsivan, Chhapra, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.943459,72.929595
"PHC, Bhattai","Prathmik Arogya Kendra, Navsari",Unknown,Unknown,396427,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.95495,72.992578
Shiv General Hospital,"State Highway 180, Satem",Unknown,Unknown,396466,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9205701,73.0870466
Rudra Homoeopathic Clinic,"Beside RJJ High School, Panch Hatdi, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,20.952232,72.935851
Shishudeep Children Hospital,"1st Floor, Sunshine Apartment Dudhiya Talav Ring Road, Opposite Tata Hall, Dudhiya Talav, Asha Nagar, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9504256,72.9252402
Bela Desai Children's Hospital,"Sahil Apartment, 10, Shantadevi Road, Opposite Station, Vejalpore, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9498207,72.9144017
Ayurvedic Dispensary,"Maroli Village Road, Nadod",Unknown,Unknown,396436,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.036919,72.86624
"Ayurvedic Dispensary, Dharagiri","Virwadi, Dharagiri",Unknown,Unknown,396445,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.960757,72.96179
Aarogyam Ayurvedic Panchkarma Center,"Shahu Road, Ugat",Unknown,Unknown,396469,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,20.958665,73.058776
"PHC, Navsari","Eru Main Road, Vejalpore, Navsari",Unknown,Unknown,396450,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.927344,72.90736
Boarding Referral Hospital,"Khadsupa Boarding, National Highway 48, Navsari",Unknown,Unknown,396466,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.913141,73.024901
Comprehensive Care Center,"Digi Street, Sayaji Library Road, Panch Hatdi, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9517054,72.9331816
Surbhi Hospital,"Railway Station Road, Taskand Nagar, Vejalpore, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9497933,72.9153457
Molvi Ibrahim Mulla Memorial Hospital,"Kalpatru Siramic, Kabilpor, Bardoli Road, Navsari",Unknown,Unknown,396427,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.946968,72.96518
"UPHC, Dashratekri","Lunsikui Road, Navchetan Society, Lunsikui, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.945974,72.939233
Maroliya Hospital,"Sandhkuva, Near Paradise Tower, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.951128,72.918698
Sardar Patel Hospital,"Jalalpore Road, Taskand Nagar, Vejalpore, Jalalpore",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9500269,72.9074291
Chintan Orthopedic Hospital,"1st Floor, Grid Road, Near A B High School, Kaliawadi, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9499047,72.9471315
Vimarsh Psychiatry Clinic,"106-107, First Floor, Sachi Acrade Besides Canara Bank, Opposite Prajapati Ashram, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,20.949674,72.932369
Sukun Clinic,"Kadiyawad, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,20.9479548,72.93303
Tavdi Ayurved Dispensary,"Tavdi - Navsari Road, Tavdi Gaam",Unknown,Unknown,396436,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.9668151,72.9054214
Kejal Life In Multispeciality Hospital,"Pushpvihar Society, Kabilpore, Navsari",Unknown,Unknown,396424,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.95357,72.959833
Cover Hospital,Kachhol,Unknown,Unknown,396433,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.919599,73.007016
Laagni Hospital,"Near Tower, Mangaliya Wad, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.95337,72.9285464
"CHC, Ambada","Mahuva - Navsari Road, Ambada",Unknown,Unknown,396469,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.9522566,73.0412549
Usha Eye Care,"Amba Kanti Bhavan, Opposite Prajapati Ashram",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9501365,72.9327714
"Veterinary Dispensary, Navsari","Dasera Tekri, Near Kaliyawadi, Lunsikui, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.94697,72.939986
"PHC, Bardoli","Pinsad, Surat, State Highway 88, Navsari Bardoli Road, Bardoli",Unknown,Unknown,394350,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.015394,73.03697
"PHC, Munsad",Munsad,Unknown,Unknown,396463,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.940692,73.008779
Government Ayurvedic Dispensary,Pera,Unknown,Unknown,396418,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,20.998396,73.014215
Sankalp Clinic,"Chhapra Road, Shakti Nagar Society, Alka Society, Chhapra, Navsari",Unknown,Unknown,396445,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,20.9397608,72.9287928
Shadhdha Hospital,"15, Udhana Main Road, Near Bus Depot, Amber Colony, Harinagar, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1650225,72.8414261
INS Hospital,"Near Valentino Business Hub, BRTS Canal Road, Opposite Khatodara BRTS Bus Stand, Surat",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.177408,72.83073
Pearl Children's Hospital,"Isana, The Business Hub, Besides Dmart, Bamroli, VIP Road, Althan, Surat",Unknown,Unknown,395007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1485207,72.8143029
Smith Hospital,"Dr KV Hagrenad Road, 520, Gujarat Housing Board, Pandesara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.146537,72.834092
Goyal Clinic,"187, Harinagar-2, Harinagar, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.163412,72.8404991
Shree Sai Hospital & Maternity Home,"Gujarat Housing Board Road, Bhedwad, Karmayogi Society, Vishnu Nagar, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.151248,72.833475
Chhaydo Jivanjyot Diagnostic & Health Centre,"Shiv Nagar, Satyanagar Society, Udhna, Udhyog Nagar, Bhatena, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.175143,72.837984
Dr. Jain Panchakarma Ayurvedic Hospital,"Sundernagar Apartment, E- block, Bhestan, Surat",Unknown,Unknown,395023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1285052,72.8554103
Dev General Hospital,"B-494, Middle Ring Road, Gujarat Housing Board, Laxmi Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1503302,72.8317758
Shree Krupa Hospital,"B-44, First Floor, Dr KV Hagrenad Road, Police Chowki Road, Gujarat Housing Board, Laxmi Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.150392,72.831944
Shree Hospital,"132, Opposite Mugat Daing, Surat - Palsana Road, Amber Colony, Harinagar-1, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.163227,72.840963
Apurva Clinic,"Udhana Gam, Udhana Village, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1683948,72.8397964
Vijay Clinic,"Shopping Center, 4, Ring Road, Umarwada, Surat",Unknown,Unknown,395002,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1835035,72.8332565
Ashirwad Hospital,"Udhana Gam, Meera Nagar, Udhana Village, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.168189,72.8374993
Samvedna Urology Hospital,"Above SSVB Stores, Near Nirankari Satsang Bhavan, Karmayogi, Soc-1, Flyover Main Road, Near Piyush Point, Towards Chikuwadi, Pandesara, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.151101,72.834372
"UPHC, Vadod","Ganesh Nagar, Pandesara GIDC, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.1277455,72.834797
Siddhi Vinayak Clinic,"Dr KV Hagrenad Road, Bhidbanjan Society, Sai Baba Society, Pandesara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1537465,72.8322135
Shreya Hospital,"28, Middle Ring Road, Bhedwad, Vishnu Nagar, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.151125,72.833822
Satyam Eye Hospital,"Udhana Main Road, Behind Dena Bank, Hari Ichchha Industrial Society, Udhna Udhyog Nagar, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.16829,72.841063
Ayush Clinic,"192 Shakti Nagar, Near Chiku Wadi, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1546922,72.838013
Shree Hari Surgical & Laproscopy Centre,"120 Feet Road, Gujarat Housing Board, Sai Baba Society, Pandesara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1534995,72.8323742
Gulshan Dhat ka Hospital,"116, Bamroli Road, New Haridham Society, Kashi Nagar, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.160426,72.83142
Heritage Hospital,"Sunshine Regency, Opposite CNG Pump, Near Sosyo Circle, Bamroli Road, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.171066,72.827208
Sanjivani Clinic,"Parth medical, Vadod, Pandesara GIDC, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1314512,72.8376026
"UPHC, Bhestan","Bhestan, Surat",Unknown,Unknown,394305,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.129615,72.868958
Shreyas Hospital,"Kailash Char Rasta, VIP Road, Pandesara, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1491032,72.8217442
Sushil Children's Hospital,"549, Middle Ring Road, Gujarat Housing Board, Laxmi Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.150071,72.829734
Suvidha Clinic,"29, Bamroli Road, Ashapuri-2, Pandesara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.160193,72.827639
Matushree Multispeciality Hospital,"182, Shakti Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1547007,72.8268366
Vardhman Hospital,"Ground and 4th Floor, Mahalaxmi Market, Near Udhanabus, Udhana Main Road, Besides Gurudwara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.167275,72.840963
Mansi Hospital & Prasuti Gruh,"Bhid Bhanjan Circle, Plot no.3, 120 Feet Bamroli Road, Saibaba Nagar, Society, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.154543,72.8327283
Mahi Surgical Hospital,"Ashapuri Road, Bamroli Road, Pandesara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.15961,72.831702
Dr. Chirag Modi Medical Hospital,"Laxmi Nagar, Udhna, Surat",Unknown,Unknown,395017,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1728676,72.8318711
Nahar Hospital,"2/215, Opposite Parsi Library, Rustampura Main Road, Rustampura, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1854085,72.8320242
Parshva ENT & Dental Clinic,"Above Jayesh Medical Store, Near Udhana Teen Rasta, Udhana Main Road, Surat",Unknown,Unknown,394210,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1688085,72.8398876
Gyatri Clinic,"Pandesara Bhedwad, Aveerbhav Society 1, GIDC Pandesara Road, Pandesaragam, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1498512,72.8375961
"UHC, Pandesara","340, Gujarat Housing Board, Laxmi Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.14863,72.831477
Dream Children's Hospital,"12, Middle Ring Road, Piyush Point, Karmayogi Society 1, Pandesara, Udhna",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1510658,72.8329101
Vijayanagar Health Centre,"186, Om Sai Sagar, Kashi Nagar, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.156737,72.837658
Harsh Hospital,"Shiddhivinayak Complex, Wadi Mohollo Road, Surmawad, Singapuri Wadi, Rustampura, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.18547,72.832634
Lotus Eye & Chest Care Hospital,"407/408, Isana The Business Hub Near D-Mart, Bamroli Althan Expressway, Surat",Unknown,Unknown,395017,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.148656,72.814271
"Krishna Clinic, Udhna","Nazami Mohalla, Gopal Nagar Society, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.14959,72.8210775
Bansari Children Hospital,"1st Floor, 36, 37, Sankalp Shopping Center, Bhestan Tenanment Road, Althan, Surat",Unknown,Unknown,395017,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.127621,72.857299
Dharm Jivan General Hospital & Trauma Centre,"67-68, Rameshwar Nagar, Althan Road, Police Colony, Pandesara, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1490105,72.8254916
Shyam Surgical Hospital & Prasuti Gruh,"New Bamroli Road, Rameshwar Nagar, Nem Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.149514,72.825659
New Civil Hospital,"Khatodra Wadi, Surat",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1754,72.826562
Jash Eye Hospital,"No.5, 120 Feet Bamroli Road, Opposite Welcome Pan House, Geeta Nagar, Ashirwad Township No.2, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.158608,72.831377
Unique Hospital,"Civil Hospital-Char Rasta, Sosyo Circle, Canal Road, Opposte Kiran Motor",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1742707,72.8261468
"UHC, Kariwala","2/510, Surmawad, Rustampura, Surat",Unknown,Unknown,395002,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.1851582,72.830241
Shree Akshar Children's Hospital,"22/167, Opposite Sar Complex, Behind Gujarat Housing Board Office, Near Shashtri Nagar, Udhna Darwaja, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.180562,72.833455
Safalya Clinic,"396, Middle Ring Road, Bhedwad, Kalyan Kutir, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.151602,72.838854
Shifa Hospital,"34/35, Aman Society No 1, Jivanjyot Cinema, Udhna, Surat",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1766,72.8410542
Shree Akhsar Children Hospital,"Plot.No.151, Akta Shopping Centre, Near Desai Cng Gas Station, Khatodra Wadi, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.177803,72.8271498
Shreeji Hospital,"125, 152, Bamroli Road, New Haridham Society, Kashi Nagar, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1600535,72.8315783
Patna Hospital,"Bamroli 120 Feet Road, Govalak, Ashapuri- 2, Pandesara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1599027,72.8272744
Shree Shanti Clinic,"18, Shaktinagar, Subh Residency, Harinagar-3, Udhana, Surat",Unknown,Unknown,394210,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.155517,72.8396206
Harsh Hospital,"Isana The Business Hub Near D-Mart, Bamroli Althan Expressway, Surat",Unknown,Unknown,395017,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.148643,72.81449
Vaani Prasuti Gruh & Dental Clinic,"120 Feet Road, Shiv Shakti Shopping, Bhidbhanjan Ind. Opposite HP Petrol Pump, Near Ashirwad Township, Pandesara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.156542,72.831797
Riddhi Surgicals Hospital,"212, 2nd Floor, City Centre Complex, Udhana - Magdalla Road, Sosyo Circle, Ambanagar, Surat",Unknown,Unknown,395007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1721277,72.8272494
Krishna Hospital,"Gujarat Housing Board Road, Ambika Nagar, Aveerbhav Society-2, Pandesara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.150863,72.838483
Dr. Aapte Hospital,"Brian Bhawan, Khatodra Wadi, Surat",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.177952,72.832433
Sharada Children Hospital & NICU,"Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.159084,72.831806
Pragna Surgical Hospital and Prasuti Gruh,"24, Apexa Nagar, Gopal Nagar Society, Pandesara, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.150032,72.824842
Swami Vivekanand Netra Mandir,"4th Floor, 300-303, Shlok Business Center, Beside Apple Hospital, Udhna Darwaja, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.18323,72.83169
"UCHC, Bamroli","Kailash Nagar Road, Nazami Mohalla, Gopal Nagar Society, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.150344,72.821638
Vatsalya Children Hospital,"Mahalaxmi Street Number 2, Maan Darwaja, Singapuri Wadi, Rustampura, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1845279,72.8343668
Vasundhara Maternity Home & Women's Hospital,"Above SSVB Stores, Near Nirankari Satsang Bhavan, 39-41, Karmayogi, Soc-1, Flyover Main Road, Near Piyush Point, Towards Chikuwadi, Pandesara, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.151134,72.83434
Shri Ji Hospital,"Nem Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1442345,72.8249666
Prachi Children Hospital,"201 - 203, City Center, Udhana - Magdalla Road, Opposite Sosyo Circle, Juna Gowalak Jakatnaka, Ambanagar, Surat",Unknown,Unknown,395007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.172225,72.82765
Shivkrupa Clinic,"Milan Point, 187, New Bamroli Road, Tulsidham Society, Jay Ambey Society, Bamroli, Surat",Unknown,Unknown,394221,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1395002,72.8258781
Shivam Chest Clinic,"205-208, Zenon Building, Opposite Unique Hospital, Civil Char Rasta, Sosyo Circle Lane, Near Opera House, Surat",Unknown,Unknown,395001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.175895,72.826746
Atmadeep Eye Hospital,"134, Ajanta Shopping Centre, Ring Road, Near Kinarry Cinema, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.185379,72.83594
Shrey Hospital,"Anjani Apartment, Near Surat People's Bank, Udhna Magdalla Road, Surat",Unknown,Unknown,395017,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.172693,72.8264595
"UPHC, Unn","Opposite Swapna Shrushti Residency, Vakhariya Road, Bhestan, Surat",Unknown,Unknown,395023,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.120273,72.84883
Surat Oncology Centre,"2nd Floor, Zenon Building, Opposite Unique Hospital, Near Kiran Motors, Off Ring Road, Next to Opera House, Surat",Unknown,Unknown,395001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1758407,72.8265129
Swastik Hospital,"55, Gujarat Housing Board, Nem Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1461202,72.8278338
Yogi Krupa Hospital,"193, New Bamroli Road, Sukhi Nagar, Nem Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.145034,72.8257382
Kamla Hospital,"Milan Point, Trupti Nagar Society, g. e. b, Char Rasta, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.139729,72.826874
Mamta Children Hospital,"2nd Floor Doctor's house, Udhana Gam, Udhana Village, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.16837,72.839801
Stem Cell Hospital,"B-49, Canal Road, Ambanagar, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.175153,72.825688
Amar Clinic and Nursing Home,"Near Sai Baba Temple, 8, GIDC Pandesara Road, GIDC, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.138834,72.835247
Raj Clinic,"2, Vidhata Shopping Center, Navsari Road, Pandesara, Udhna, Surat",Unknown,Unknown,394221,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.132627,72.852619
Shivam Retina Hospital,"66, Goga Place, Aman Society, Bhatena, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1776438,72.8404686
Maulik Hospital,"2/283, Maleshwar Mohollo Road, Surmawad, Rustampura, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.184953,72.8315842
Bhestan Care Multispeciality Hospital,"Bhestan, Surat",Unknown,Unknown,395023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1251565,72.8553624
Shri Hari Hospital,"238, 120 Feet Bamroli Road, New Haridham Society, Pandesara, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.160746,72.8309
Siddharth General Hospital,"Udhana - Sachin Highway, Near Char Rasta,Community Hall, Bhestan, Surat",Unknown,Unknown,395023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.126987,72.855846
Aastha Children Hospital,"Vidhata Shopping Centre, Surat - Navsari Road, Bhestan, Surat",Unknown,Unknown,395023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.132695,72.8525338
Pujan Hospital,"Surmawad, Nanpura, Surat",Unknown,Unknown,395008,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.184925,72.8305205
Seva Hospital,"Near Daksheshwar Mandir, Opposite Canara Bank, B1, Mahadev Complex, Gujarat Housing Board Road, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.151853,72.844866
"Aarogyam Hospital, Udhna","Nem Nagar, Pandesara, Udhna, Surat",Unknown,Unknown,394220,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1483639,72.8171
Vivek Hospital,"Khatodara, Near Krishna Petrol Pump, Shastri Nagar Society, Aman Nagar, Surat",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1803765,72.8330795
Shivam Hospital,"50, Udhana Main Road, Udhana Gam, Hari Ichchha Industrial Society, Udhna Udhyog Nagar, Udhna, Surat",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1680027,72.8409761
