Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
City Ideal Hospital,Jaitpura Chamuhani Kamal Garha Road,Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3310155,83.0137611
Sudarshana Hospital,"Lahartara Boulia, Bazardiha, Manduwadih, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.313519,82.9678978
Gem Hospital,"G.T. Road, Bhadau Chungi, Bhadau, Ganga Nagar Colony, Aalampura, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.327632,83.027387
Maa Gouri Hospital,"Daulatpur Road, Pandeypur, Naibasti, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.346699,82.996889
"Jain Hospital, Varanasi","Opposite Hanuman Ji Mandir, Pandeypur Chauraha, Sikraul, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3498326,82.9920187
Rudrakashi Hospital,"Ardali Bazar Road, Vindhya Vasini Nagar Colony, Orderly Bazar, Varanasi","Near Mahabir Mandir, besides ESIC Hospital, Orderly Bazar,",Unknown,221002,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.34992,82.9831869
Ansh Neuro and Maternity Centre,"C B K Central Jail Road, Pani Tanki Ke Samney, Sikroul Shivpur,Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3486582,82.967746
Bhargava Hospital and Trauma Centre,"Police Line Road, Pandeypur, Orderly Bazar, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3497167,82.9911283
Ansh Neuro and Maternity Centre,"Chotta Chuppepur, Varanasi",Unknown,Unknown,221102,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3469853,82.9699986
Chandra Hospital,"Lohta Bazar, Mahamudpur",Unknown,Unknown,221107,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3070243,82.9435133
Shivangan Hospital,"Rohniya Road, Lohta, Varanasi",Unknown,Unknown,221107,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3079915,82.9349485
Ashutosh Hospital,"Krishi Bhawan Ke Samne, Chandpur Churamanpur, Varanasi",Unknown,Unknown,221108,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3010102,82.9468621
Ganga Sewa Sadan Hospital,"Chandpur Chauraha, Chandpur Industrial Estate, Near Varanasi",Unknown,Unknown,221106,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3038069,82.9592991
Military Hospital,"Varanasi Cantt, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3334913,82.9701359
Sarvodaya Hospital,"Near Pani Tanki, Opp. Tata Auto Service, Sanjay Ghandhi Nagar Colony, Chaukaghat, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3334728,83.0025498
New Medicare Hospital,"Vidyapeeth Road, Annapurna Nagar Colony, Opposite Sun Bean School, Besides Radha Krishna Mandir, Vidya Vihar Colony, Chittupura, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3203803,82.9866726
Prime Kidney Stone Centre & Urology Hospital,"Bhelupur, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3001405,82.9945731
Ashirvad Hospital & Research Centre,"Birdopur, Mahmoorganj, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3044817,82.9781929
Uttakarsh Hospital,"Lehertara Industrial Estate, Varanasi",Unknown,Unknown,221106,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3040185,82.9536821
Sai Raj Hospital,"Nadesar Road, Near Petrol Pump, Sai Mandir, Nadesar, Chaukaghat, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3331628,82.9907332
Bhardwaj Hospital,"Bazardiha, Maheshpur, Varanasi",Unknown,Unknown,221106,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3153178,82.9632672
Sri Ram Hospital & Maternity Centre,"Mahmoorganj Road, Shivaji Nagar Colony, Phase Ii, Shivaji Nagar, Mahmoorganj, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.305302,82.978926
Parma Hospital,"Chitaipur, Varanasi",Unknown,Unknown,221106,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.314154,82.958277
Sarkari Hospital,"Jai Prakash Nagar, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.311547,82.977666
Yash Hospital,"Beside Lane Of Hanuman Ji Mandir, Pandeypur Tirha, Pandeypur, Gola Purwa, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3491391,82.9918442
City Hospital,"Sant Raghuvar Nagar, Sigra, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3104104,82.9853827
Kasih Hospital,"Mahuvariya, Lohta",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3088398,82.938513
Amit Gupta Hospital,"Sant Raghuvar Nagar, Sigra, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3087773,82.9843883
Banaras Medicity Heart & Super Speciality Hospital,"Sigra - Mahmoorganj Road, Mahmoorganj, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3080296,82.986806
"Apex Hospital, Varanasi","Railwayganj Colony, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3257252,82.9845891
Laxmi Memorial Children Hospital,"Sudhakar Road, Hamrautia, Varanasi",Unknown,Unknown,221102,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3432895,82.9883359
Hajra Hospital,"Jaitpura, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3253079,83.009261
Heritage Hospital,"Lahurabir Road, Purana Pandariba, Near Hanuman Mandir, Nai Sarak, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3130492,83.0041467
Navjeevan Hospital,"Pandeypur Flyover, Ashok Vihar Colony, Ashok Nagar, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3492833,83.0031583
"Urban Health Centre, Jaitpura",Jaitpura,Unknown,Unknown,221001,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3356385,83.0111007
"Urban Health Centre, Rajghat",Rajghat,Unknown,Unknown,221001,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3284359,83.0364141
"Urban Health Centre, Manduwadih",Manduwadih,Unknown,Unknown,221106,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3073615,82.9629537
"Primary Health Centre, Adampur",Adampur,Unknown,Unknown,221001,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3283959,83.0225739
"Primary Health Centre, Asfaknagar",Asfaknagar,Unknown,Unknown,221001,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3033944,82.9984716
"Primary Health Centre, Konia",Konia,Unknown,Unknown,221007,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3371403,83.0294317
"Primary Health Centre, Town Hall",Town Hall,Unknown,Unknown,221001,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3184853,83.0142181
"SubCentre, Phulwariya",Phulwariya,Unknown,Unknown,221002,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3276727,82.9593956
Rajput medical store,Unknown,Hukulganj,Varanasi,221002,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3419332,82.9965688
Bajrang Medical store,Unknown,Hukulganj,Varanasi,221002,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3418788,82.9965688
Dentist hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,25.3428889,82.9964458
Maa Gouri hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3488532,82.9939339
Dental hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,25.3380641,82.9965272
ENT Clinic & Nursing Home,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3096308,82.9869371
