Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Metro Hospital And Research Institute,"Near Amit Nagar Circle, Beside Kendriya Vidyalaya, Harni-Savi Road",Unknown,Unknown,390022,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.33499,73.2089837
Mental Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3176736,73.1989415
Sairam Chemist & Druggist,Unknown,"Opposite Sardar Bhavan Lane, Raopura",Vadodara,390001,Unknown,Unknown,pharmacy,Unknown,(0265) 2415439,Unknown,Unknown,22.3036205,73.2046619
Bhumi Nursing Home & Echo Doppler Clinic,Unknown,"Opp. Sardar Bhavan Lane, Jubilee Baug, Raopura",Vadodara,390001,Unknown,Unknown,hospital,Unknown,(0265) 2426318,Unknown,Unknown,22.3036505,73.2047701
shri padma,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,22.3498793,73.2000949
Schvijk hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3512565,73.2012042
Astha Physiotherapy Clinic,Unknown,"Amrapali Complex,B/ h Yash complex, Gotri - Bhayali Road",Vadodara,390021,Unknown,Unknown,hospital,physiotherapist,+91 99988 46171,Unknown,Unknown,22.3128782,73.1384215
Dwarkesh Hospital,"10,11, Shivali Society 1, Vip Road, Near L & T Circle, Karelibaag",Unknown,Unknown,390018,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3248646,73.1978278
Harshal Generaland Surgical Hospital,1/37 Vrajvenu Complex Near Swami Narayan Gurukul,Unknown,Unknown,390019,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3004297,73.2231125
Bhailal Amin General Hospital,Gorwa Bhailal Amin Marg,Unknown,Unknown,390003,Gujarat,Unknown,hospital,hospital,Unknown,Unknown,Unknown,22.3253843,73.1631088
Brij Psychiatric Hospital,"Bhanu Sadan, Opp Nimbalkar Chambers, Jambupet",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3098142,73.1873332
BM Parikh Foundation Trust,"Samal Bechar's Pole,Near Ambematamandeir,M.G. Road, Mandavi",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3006735,73.2092294
Navrang Hospital,"Near Amit Nagar Circle, Beside Hdfc Bank, Vip Road, Karelibaug",Unknown,Unknown,390018,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3268271,73.2061046
Dr. Bhavesh Patel's Hospital,"5-B, Indraprasth Complex, 1st Floor, Nizampura, Opposite Swaminarayan Nagar",Unknown,Unknown,390002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3396366,73.1778905
Desai Urological and Maternity Hospital,"2nd & 3Road Floor, Abhinav Complex, Kamal Kunj Society , Delux , Nizampura",Unknown,Unknown,390009,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3341735,73.1811172
Uro - Care Hospital - Vadodara,"Sainath Marg, Near Vrajwadi Apartment",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3037135,73.1538525
Chiplonkar Eye Hospital,"Opposite Lakdipul, Dandia Bazar",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3003143,73.1974619
Sant Hospital,"Sainath Tower, G.P.O Road Raopura",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3016761,73.1984147
Acharya Nursing Home and Icu,"No. 88/89, Shree Jay Ambe Co-Op. Society,Opposite Gorwa Workshop,Subhampura",Unknown,Unknown,390023,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3261721,73.155714
Rudraksha Medical and Eye Care Centre,"5, Shantinath Complex, Opposite Mahavir Hall Cross Road, Ajwa Road",Unknown,Unknown,390019,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3430081,73.1757715
Nisarg Orthopaedic and Maternity Hospital,"B-1, Panchsheel, Near Zavernagar Society< Harni Varasiya Ring Road",Unknown,Unknown,390006,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3182731,73.2204612
"Ankur Children Hospital, Vihar Road","108,Shree Vihar Complex,Opposite Mahavir Hall, Vihar Road",Unknown,Unknown,390019,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3215968,73.2411504
Vraj Hospital,"2nd Floor, Shree Complex, Shrenik Park Cross Road, Akota",Unknown,Unknown,390020,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3472341,73.1745639
Kala Laser and Cosmetic Surgery Centre,"Gorund Floor, Ami Apartment-I, Lane Opposite Yes Bank,Race Course Circle",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3132981,73.1766218
Om Multi Speciality Hospital,"A-1, Jayshree Narayan Society, Samta Char Rasta, Subhanpura",Unknown,Unknown,390021,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3231785,73.1504716
Neurosurgical Hospital,"1st Floor, Sanstha Vasahat, Raopura",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.302478,73.1998304
Neurology Hospital,"Prakruti Tower,Opposite Inox , Race Course",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.313471,73.1587912
Kamubala Poly Clinic,"53-B,Defence Coloony,Opp Girdhar Krupan Complex",Unknown,Unknown,390002,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3439198,73.1759928
Rishabh Nursing Home,"Opposite Golden-Silver Apartments,Subhanpura Main Road",Unknown,Unknown,390023,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3211998,73.1588729
Shri Narhari Arogya Kendra Hospital,Narayan Bhavan Fatehganj,Unknown,Unknown,390002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3182458,73.188335
Aum Sai Retina Care Centre,"Gorund Floor, Kashi Vishveshwar Tower-5, Behind Swagat Restaurant, Jetalpur Road",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.314571,73.1711031
Aditya Oral And Maxillofacial Clinic,"2nd Floor, Innova House, Opposite Brahman Sabha Hall,Dandia Bazar",Unknown,Unknown,390001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3002988,73.199544
Prutha Maternity Nursing Home,"3, Muktanand Society, Karelibaug",Unknown,Unknown,390001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3204963,73.1972091
Uma Laparoscopy Hospital,"B-7, Gajanan Society, Opposite Motnath Vidyalay, Uma Char Rasta",Unknown,Unknown,390012,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3015719,73.2304068
Swar Clinic,"1st Floor, Shiyapura, Opposite Raopura Tower",Unknown,Unknown,390001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3036229,73.2002735
Utkarsh Clinic,"7-A, Krishna Sarvoday Society, Opposite Gorwa Work Shop, Subhanpura",Unknown,Unknown,390023,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.326476,73.1555665
Yogeshwar Hospital,"2, Suniketan Park, Behind Samta Flats, Subhanpura",Unknown,Unknown,390010,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3213065,73.1441362
Gayatri Maternity Hospital(Only For Apollo Tyre),"101, Nandnandan Complex, Opposite Prabhat Bus Stop, Waghodia Road",Unknown,Unknown,390019,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3009602,73.2348619
Gorwa Hospital,"1st Floor, Amin Chambers, Refinery Road, Gorwa",Unknown,Unknown,390016,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3338708,73.1558843
"Navjivan Hospital, Vadodara","D - 64, Moti Nagar, Varasiya - Kishanwadi Ring Road",Unknown,Unknown,390006,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3123949,73.2241385
City Heart Centre,"Pratap Road, Dandia Bazar",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3015396,73.1992335
Sankalp Eye Hospital and Retina Centre,"First Floor,Samir-2 Apartment Chikuwadi Corner,Jetalpur Main Road",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3081256,73.16585
Desai Eye Institute and Research Centre,"1 Manhar Park, High Tension Road, Near Jain Derasar, Subhanpura",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.322088,73.1594714
Anjali Memorial Hospital,"1-A,Biren Apartments, Above Punjab National Bank Frhgunj",Unknown,Unknown,390002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3228796,73.187985
Shreenath Clinic,"Ram-Way Plaza,1st Floor,Kharivav Road",Unknown,Unknown,390001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3022255,73.1971614
"Sankalp Hospital, Vadodara","1st & 2nd Floor, Shree Ramway Plaza, Kharivav Road, Dandia Bazar",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3011709,73.1985165
Dr Kalpit Baxi Orthopaedic Hospital,"Sainath Tower Kharivav, Gpo Road, Dandia Bazar",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3016359,73.198415
Rahul Children Hospital,Subhanpua Road,Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3231078,73.1580971
Sarveshwar Hospital,"Vrund Apartment, Jadhav Amishraddha Society, Navji",Unknown,Unknown,390019,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3074035,73.2324895
Viroc Vadodara Institute For Reconstructive Orthopaedic Care,"Aryakanya Vidyalay Road,Karelibaug",Unknown,Unknown,390018,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.31288,73.2022248
Anya Ent Hospital,"Sf/2, Kapiraj Complex, Opposite Panchratna Building, Subhanpura Road",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3190324,73.1603475
Balvantray Mehta Nisargopchar Arogya Bhavan,"Near Dr.Keshav Garden,Karelibaug",Unknown,Unknown,390021,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3227822,73.2102178
Nene Clinic,"33, Sarita Sangam Society, Rajesh Tower Road",Unknown,Unknown,390021,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3177998,73.1483225
Dr. Kumars Clinic,"1st Floor, Sahyog Complex, Nr Delux Char Rasta, Nizampura",Unknown,Unknown,390002,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3341915,73.1807578
Ami Surgical Hospital,"51, Sampatrao Colony,Rc Dutt Road,Alkapuri",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3084506,73.1768015
Dr Nutan Shahs Eye Hospital and Advanced Phaco Centre,"1, Devdeep Complex, Delux Cross,Nizampura, OppositeTashkend Society",Unknown,Unknown,390002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3355132,73.1797117
Arpan Surgical Hospital,"No. 127, Arpan Complex,Near Hanumanji Temple,Delux Cross Road,Nizampura",Unknown,Unknown,390002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3262018,73.1459132
Kalpana Hospital,"41, Tapovan Society, Opposite Ghelani Petrol Pump, Nizampura",Unknown,Unknown,390002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3311566,73.1807873
Baroda Heart Institute And Research Centre,"44,Haribhakti Colony,Old Padra Road, Behind Telephone Exchange, Race Course Circle",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3066429,73.1651379
Batra Hospital,"112-116, Chaturbhai Dark, Sangam Warasia Ring Road",Unknown,Unknown,390006,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3144767,73.2219645
"Siddharth Hospital, Vadodara",B/H Kalyan Hotel,Unknown,Unknown,390002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3195243,73.1891739
"Maa Hospital, Vadodara","A/8-9, Shree Hari Township, Sayaji Park, Ajwa Road",Unknown,Unknown,390019,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3166894,73.2467991
Krishnashray Hospital and Icu,"Santha Vasahat, Raopura",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.302415,73.1997766
Ankur Children Hospital,"Hare Ram Complex, Chhani Jakat Naka",Unknown,Unknown,390002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3437672,73.1762624
Anusha Hospital,"No. 14/15, Race Course Park Society,Near Natubhaj Centre,Gotri Road",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3105772,73.1570014
Amit Orthopaedic Hosptial,"E/13, Natasha Park-1, Near Chhani Jakat Naka",Unknown,Unknown,390024,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3441666,73.1759633
Govind Clinic and Retinal Laser Centre,"Opposite School No.1, Pratap Road, Raopura",Unknown,Unknown,390001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3041527,73.199027
Hari Surgical Hospital,Dabhoi,Unknown,Unknown,391110,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3197352,73.2036417
Satyam Hospital - Valpoi Sattari,"Ramakaka Road , Chhani",Unknown,Unknown,391740,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3563134,73.1674111
Dr. Rupa Jain Eye Clinic,"A/B, Productivity House, 1st Floor, Above Hdfc Bank, Productivity Road, Alkapuri",Unknown,Unknown,390001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3094054,73.1737284
Balaji Hospital,Near Vidhya Vikas School Ellora Park Subhanaura,Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3180659,73.1628017
Anuj Children Hospital,"Opp Rajdhani Soc,Warshia Ring Road",Unknown,Unknown,390006,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3133651,73.2227571
Anand Hospital,Ff-161/162 Ganotri Complex Opp Yash Complex Gotri Road Gotri,Unknown,Unknown,390021,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3176782,73.1376419
Shree Shubham Surgical and Eye Hospital,"1st, Floor, Ct Complex, Opposite Golden Silver Apartment, Subhanpura",Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3211675,73.158934
Saurabh Clinic,"4, City Park Socirty, Chankyapuri Road,Sama",Unknown,Unknown,390024,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3396718,73.1925716
Misha Maternity Home,"The Emperor, 1st Floor, Fatehgunj",Unknown,Unknown,390002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3213241,73.1886659
Chintamani Orthopaedic Hospital,"Mahajan Gali, Raopura",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3029553,73.2022174
"Abhishek Hospital, Vadodara","Shivalik Complex, Subhanpura Main Road",Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3247553,73.1571369
Shirali Hospital,"First Floor,Dev Commercial Centre,Next To New Alka Restaurent,Near Nathubhai Centre",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3108216,73.1563939
Krishna Ent and Skin Hospital,"Ishwar Sadan, Lkadi Pool",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3001785,73.1974411
"Navjeevan Nursing Home, Vadodara","1, Devkinandan Flats, 29, Anand Nagar Society, Productivity Road, Near Mahadev Mandir",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3059952,73.1733763
Raghuvir Eye Care Hospital,"Sf 10/11, Kalind Complex,Opposite Amit Nagar Bus Stand,V I P Road",Unknown,Unknown,390018,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3269422,73.2066899
"Vandana Hospital, Vadodara","6/A, Sri Ram Society, B/H Dev Commercial Complex, Near Natu Bai Circile",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3115748,73.1559969
Chandan Hospital And I C U - Vadodara,"Old Navarang Talkies, Compound, Opposite Hotel Utsav, Raopura",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3020223,73.1998833
"Aaram Nursing Home, Baroda","Behind Maharani School, Raopura",Unknown,Unknown,390001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3024286,73.2021095
Vins Hospital Pvt Ltd / Vadodara Institute Of Neurologyl Sciences,"99, Urmi Society, Opposite Haveli, Productivity Road, Akota",Unknown,Unknown,390020,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3050746,73.1738799
"Kalawati Hospital, Vadodara","D-187, 188, 189, Daji Nagar, Co-Op Housing Society, Harni Warasiya Ring Road",Unknown,Unknown,390006,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3117875,73.2239205
Shilpa Children Hospital,"73,Harinagar Society",Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3116393,73.1534006
Ganga Jamna Hospital,Opposite Golden Silver Apartment,Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3203797,73.159457
"Aadhar Hospital, Vadodara","Near Kashi Vishweshwar Temple, Jetalpur Char Rasta, Alkapuri",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3072955,73.1729545
Paavan Hospital,"First Floor,Shubhlaxmi Complex,Beside B.M.C.Chambers,Subhanpura-Gorwa Road,Subhanpura",Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3254265,73.1568566
Shreeji Hospital and Trauma Care Centre,"Opp Rama Kaka Dairy, Nr Geb,National Highway No 8,Chhani",Unknown,Unknown,391740,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.354995,73.1687455
Sunderam Hospital,"9, Anand Society, B/H. Express Hotel, R.C.Dutt Road",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3093557,73.1689889
